source_dataset,source_split,source_row_id,included,exclusion_reason,harmonization_rule,original_labels,harmonized_labels,text_snippet
MONOVAB,NONE,20513,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আইনের যথাযথ প্রয়োগ ই রাস্তা কে নিরাপদ করবে।
MONOVAB,NONE,20514,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,দেরীতে হোক অাজ সবার এক টাই দাবী নিরাপথ সড়ক চাই।
MONOVAB,NONE,20515,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ ইলিয়াস কাঞ্চন ভাই আপনি কিশোরগঞ্জের গর্ব।
MONOVAB,NONE,20516,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=1,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,বাংলার মাটিতে নতুন ইতিহাঁস পুলিশ নিজেই নিজের মামলা করছে।
MONOVAB,NONE,20519,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=1 sadness=0 surprise=0,খাদ্য ভেজাল এবং সরক দুর্ঘটনা জন্য ফাঁসি আইন চাই। ধন্যবাদ ইলিশ ভাইয়া
MONOVAB,NONE,20520,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"ইলিয়াস ভাই আমাদের লিড দিবে,,আনদোলন চালিয়ে যাবার জন্য,,আমরা এই আশাকরি।।"
MONOVAB,NONE,20521,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"আমারা এটাই বলতে চাই,আমাদের দাবি পূরণ নাহওয়া পর্যন্ত রাজপদ ছাড়বো না।"
MONOVAB,NONE,20522,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিৱাপদ সড়ক চাই
MONOVAB,NONE,20523,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাই এগিয়ে যান।
MONOVAB,NONE,20524,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনি এগিয়ে যান।
MONOVAB,NONE,20525,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই। আমরা আপনার পাশে অাছি
MONOVAB,NONE,20526,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আমি চাই আপনি আবার এগিয়ে আসুন
MONOVAB,NONE,20527,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস কাঞ্চনকে যোগাযোগ মন্ত্রী করা উচিৎ ।
MONOVAB,NONE,20528,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কাঞ্চনকে ধন্যবাদ জানাই এরকম একটা মহত কাজের জন্য।
MONOVAB,NONE,20529,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=1 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=1 fear=0 joy=0 sadness=0 surprise=0,নেশাখোর মুক্ত ড্রাইভার চাই।শিশু হেল্পার ব্যবহার না করা।
MONOVAB,NONE,20530,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ট্রাপিক পুলিশের দূনীতি না বন্ধ হলে সড়কে শৃঙ্খলা ফিরবে না
MONOVAB,NONE,20532,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপত সড়ক চাই।
MONOVAB,NONE,20533,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ ভাই। ভাই আপনি এগিয়ে যান।
MONOVAB,NONE,20534,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,জনাব ইলিয়াস কাঞ্ন স্যার আপনি নিরাপদ সর
MONOVAB,NONE,20535,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=1,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=1,ভাই আপনার উদ্দেগ আজ সফল হচ্ছে
MONOVAB,NONE,20536,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আই সেলুট হিম স্যার
MONOVAB,NONE,20537,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আমরক সড়ক নিরাপদ চাই
MONOVAB,NONE,20538,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনি নিরাপদ সড়কের রুপকার স্যার
MONOVAB,NONE,20541,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ সব শিক্ষাথীদেকে???
MONOVAB,NONE,20542,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,বস চালিয়ে যান
MONOVAB,NONE,20543,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আন্দুলন সফল হোক
MONOVAB,NONE,20544,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ফয়সাল ভাই অনেক ভালো লাগছে
MONOVAB,NONE,20545,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,বস দেশেতো আইন নেই
MONOVAB,NONE,20546,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,স্যালুট ইলিয়াস কাঞ্চন স্যালুট ছাত্রসমাজ।
MONOVAB,NONE,20547,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"ইলিয়াস ভাই, আপনি কি কাল অবরুদ থাকবেন?"
MONOVAB,NONE,20548,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আন্দোলন চলবে দাবি আদায় না হওয়া পর্যন্ত।
MONOVAB,NONE,20549,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাই এতো দিনের চাওয়া আমাদের ও সার্থক
MONOVAB,NONE,20550,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"এগিয়ে যান ইলিয়াস ভাই ,আপনি শুধু সিনেমার নায়ক নন ,নিরাপদ বাংলাদেশরও নায়ক"
MONOVAB,NONE,20551,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনিই বাংলাদেশের রিয়েল নায়ক
MONOVAB,NONE,20552,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=1 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=1 fear=0 joy=0 sadness=0 surprise=0,নিরা পদ সরক চাই
MONOVAB,NONE,20553,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=1 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=1 fear=0 joy=0 sadness=0 surprise=0,পুলিশ ভাল হতে হবে
MONOVAB,NONE,20556,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাইয়ের জন্য দোয়া ও সালাম....
MONOVAB,NONE,20557,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=1,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,তিনি কি বাংলাদেশের ইমরান হতে পারবেন?
MONOVAB,NONE,20558,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,উনি অনেক চেষ্টা করেছেন
MONOVAB,NONE,20559,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধনবাদ ভাই।
MONOVAB,NONE,20560,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আছি ভাই তোমার সাথে
MONOVAB,NONE,20561,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আন্দোলন সফল হোক।
MONOVAB,NONE,20562,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,শাসক সব সময় বাসের পক্ষে। তাদের কি লাইসেন্স আছে?
MONOVAB,NONE,20563,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাইকে সড়ক পরিবহন মন্ত্রী হিসেবে দেখতে চাই
MONOVAB,NONE,20564,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,শাহজাহান সাহেব পদত্যাগ করছেন না কেন ?আমরা নিরাপদ সড়ক চাই
MONOVAB,NONE,20565,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই আপনে চালিয়ে জান আমরা আছি আপনার সাথে
MONOVAB,NONE,20566,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,উনার দেখানো পথে হাঁটছে আগামীর ভবিষ্যত।
MONOVAB,NONE,20567,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ঠিক,,,"
MONOVAB,NONE,20568,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,যৌক্তিক
MONOVAB,NONE,20569,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়েস ভাইকে সড়ক মন্তী বানিয়ে দিয়াহক
MONOVAB,NONE,20570,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াসকে মন্তী বানিয়ে দাও
MONOVAB,NONE,20571,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,রাইট কতা
MONOVAB,NONE,20572,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সেলুট ইলিয়াস ভাই
MONOVAB,NONE,20573,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,দেশ নিরাপদ হলে নিরাপদ সরক হবে
MONOVAB,NONE,20574,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ইলিয়াছ ভাই এই আইনের কোন নিশ্চতা আছে?
MONOVAB,NONE,20576,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=1 surprise=0,"আপনার কাছে একটা প্রশ্ন
মারাগেছে ৭ জন মিডিয়া কেন বলতেছে ৩ জন
এ ব্যাপারে কিছু বলেন"
MONOVAB,NONE,20577,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,চট্টগ্রামে কোন অফিস আছে????? ইলিয়াস কাঞ্চনেরর সংগঠনে কী ভাবে যোগ দিব????
MONOVAB,NONE,20578,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"সাদা মনের মানুষ ধন্যবাদ,,"
MONOVAB,NONE,20579,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,এলিয়াছ ভাইকে অনেক ধন্যবাদ
MONOVAB,NONE,20580,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"আমরা অাপদের সাথে আছি, ভাল কাজের সাথে আছি, থাকবো,"
MONOVAB,NONE,20581,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাই এগিয়ে চলো আমরা আছি আপনার পাশে
MONOVAB,NONE,20582,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আমরা আছি থাকবো
MONOVAB,NONE,20583,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সাবাশ।
MONOVAB,NONE,20585,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,রাস্তা ঠিক না হলে নিরাপদ হবে না ! আগে রাস্তা ঠিক করতে হবে !
MONOVAB,NONE,20586,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ফিটনেস বিহীন গাড়ি নিয়ে কিছু বলেন?
MONOVAB,NONE,20587,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ইলিয়াস কাঞ্চন, আপনি আজ সফল...."
MONOVAB,NONE,20588,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ছাত্রদের জন্য একটি নতুন কমিটি ঘোষণা করা হয়
MONOVAB,NONE,20589,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,চিএ নায়ক ইলিয়াস কাঞ্চন এর আন্দোলন আাজ সফল
MONOVAB,NONE,20590,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,আপনি যদি ছাএদের মাঝে এসে সহযোগিতা করতেন আরো ভালো হতো।
MONOVAB,NONE,20591,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"এমন আইন করুন যাতে যাত্রী, চালক উভয়েরই কল্যাণ হয়।"
MONOVAB,NONE,20592,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,একজন যোগ্য বেকতি।
MONOVAB,NONE,20593,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপদ সড়ক চাই
MONOVAB,NONE,20594,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সবার আগে সবাই মিলে পুলিশকে জবাই করা শুরু কর
MONOVAB,NONE,20595,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=1 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,কি হবে করে
MONOVAB,NONE,20596,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,স্যালুট ভাইয়া....
MONOVAB,NONE,20597,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,জাঝাকালাখাকূল
MONOVAB,NONE,20598,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সাবাশ ইলিয়াছকাঞ্চ ভাই।
