source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic,sample_id,processed_text
MONOVAB,NONE,25391,এই বেটা কোটার শক্তিতে দারাইয়া আছে তাই কোটার বিরোদ্ধে কথা বলে ৷,1,0,0,0,0,0,False,False,,,0.0,0.0,,,MON-25391-22027eb8,এই বেটা কোটার শক্তিতে দারাইয়া আছে তাই কোটার বিরোদ্ধে কথা বলে ।
MONOVAB,NONE,25392,জ্ঞান পাপি হলে যা হয় বর কি....!!!,1,1,0,0,0,0,False,False,,,1.0,0.0,,,MON-25392-dc9e2161,জ্ঞান পাপি হলে যা হয় বর কি..!!
MONOVAB,NONE,25393,সালায় ভিসি হইল কিভাবে সালার তো দারোয়ান হওয়ার যোগ্যতাই নাই,1,0,0,0,0,0,False,False,,,1.0,0.0,,,MON-25393-92a27454,সালায় ভিসি হইল কিভাবে সালার তো দারোয়ান হওয়ার যোগ্যতাই নাই
MONOVAB,NONE,25394,এ ধরনের লোক কি ভাবে ভিসি হয় ??? বড় আফসোস !!!,1,0,0,0,1,0,False,False,,,1.0,0.0,,,MON-25394-aaf0ddf5,এ ধরনের লোক কি ভাবে ভিসি হয় ?? বড় আফসোস !!
MONOVAB,NONE,25395,উল্টা পাল্টা বলে লাভ নাই একদিন সব কিছুর হিসাব দিতে হবে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,,MON-25395-4a2fead8,উল্টা পাল্টা বলে লাভ নাই একদিন সব কিছুর হিসাব দিতে হবে।
MONOVAB,NONE,25396,বড় বড় ডিগ্রিধারী লোকেরা আজ ক্ষমতার মোহে অন্ধ হয়ে গেছে!,0,1,0,0,1,0,False,False,,,0.0,0.0,,,MON-25396-dc89e089,বড় বড় ডিগ্রিধারী লোকেরা আজ ক্ষমতার মোহে অন্ধ হয়ে গেছে!
MONOVAB,NONE,25397,উনি নিজেও কোটায় ভিসি হয়েছেন।,1,0,0,0,0,0,False,False,,,0.0,0.0,,,MON-25397-13c0dae3,উনি নিজেও কোটায় ভিসি হয়েছেন।
MONOVAB,NONE,25398,আরে হারামি হাসিনার পা আর কতদিন চাঁটবি কুকুরের মত!,1,1,0,0,0,0,False,False,,,0.0,0.0,,,MON-25398-245800a7,আরে হারামি হাসিনার পা আর কতদিন চাঁটবি কুকুরের মত!
MONOVAB,NONE,25399,"তাহলে তিনিও জঙ্গি ।,,,,,",1,1,0,0,0,0,False,False,,,1.0,0.0,,,MON-25399-f600a50f,"তাহলে তিনিও জঙ্গি ।,,"
MONOVAB,NONE,25400,ছাগল???,1,0,0,0,0,0,False,False,,,1.0,0.0,,,MON-25400-c60af1ba,ছাগল??
MONOVAB,NONE,25401,"আপনি এই কথা বলার আগে, কয় ঘন্টা বেহুশ ছিলেন ষার",1,0,0,0,0,0,False,False,,,0.0,0.0,,,MON-25401-1affa2d0,"আপনি এই কথা বলার আগে, কয় ঘন্টা বেহুশ ছিলেন ষার"
MONOVAB,NONE,25402,"ছাগল কখনো পাগল হয়না,, ছাগল",1,1,0,0,0,0,False,False,,,0.0,0.0,,,MON-25402-d0efc446,"ছাগল কখনো পাগল হয়না,, ছাগল"
MONOVAB,NONE,25403,আবাল ভিসি,1,0,0,0,0,0,False,False,,,1.0,0.0,,,MON-25403-35ae5630,আবাল ভিসি
MONOVAB,NONE,25404,এরা শিক্ষক নামের কলঙ্ক,1,1,0,0,0,0,False,False,,,0.0,0.0,,,MON-25404-9b30824a,এরা শিক্ষক নামের কলঙ্ক
MONOVAB,NONE,25405,নিশ্চিত মলাস্কা পর্বের,1,0,0,0,0,0,False,False,,,1.0,0.0,,,MON-25405-4dff2026,নিশ্চিত মলাস্কা পর্বের
MONOVAB,NONE,25406,চাটুকার,1,0,0,0,0,0,False,False,,,1.0,0.0,,,MON-25406-17cc6497,চাটুকার
MONOVAB,NONE,25407,"তুই একটা মাদার ফাকার, ব্লাডি, বাস্টার্ড",1,1,0,0,0,0,False,False,,,0.0,0.0,,,MON-25407-3ac07f77,"তুই একটা মাদার ফাকার, ব্লাডি, বাস্টার্ড"
