,comment,anger,contempt,disgust,enjoyment,fear,sadness,surprise
38310,লিডো সংগঠন এর পক্ষ হতে জানাই আন্তরিক অভিনন্দন ও শুভেচ্ছা!!,0,0,0,1,0,0,0
38311,",সেচ্ছাসেবী সংগঠনগুলো দেশের আনাচে কাঁনাচে আছে বলেই এখনো দেশে দূরভৃক্ষ দেখা দিচ্ছে নাহ",0,0,0,1,0,0,0
38313,আল্লাহ আপনাদের অবশ্যই উত্তম কিছু দিবেন।,0,0,0,1,0,0,0
38315,আল্লাহো পাক মহা উদ্যোগ এগিয়ে নিতে সাহায্য করে ইনশাআল্লাহ,0,0,0,1,0,0,0
38316,"হাবরাবরের মত বিদ্যানন্দ "" গুড জব",0,0,0,1,0,0,0
38318,আমার একটা প্রশ্ন যে এরা পারলে সরকার কেনো পারবে না,0,1,0,0,0,0,0
38319,মাশআল্লাহ্ অনেক ভালো একটি উদ্যোগ।,0,0,0,1,0,0,0
38320,"এই প্রথম কোন একটা মহাৎ কাজের কমেন্ট করলাম, ভাই চালিয়ে যান আল্লাহ আপনাদের সহায় হবেন",0,0,0,1,0,0,0
38321,আল্লাহ যেন উনাদের তোপিক আরো বাড়িয়ে দেন,0,0,0,1,0,0,0
38322,"খুবই ভালো উদ্যোগ।
দেখে মনে আলাদা একটা শান্তি পেলাম!
আলহামদুলিল্লাহ।
আমাদের সরকারে কি এতো সুন্দর নিয়ম জানা কোন সচিব বা কামলা নাইক্কা?",0,0,0,1,0,0,0
38323,জি ধন্যবাদ গরিবের পাশে দাঁড়ানোর জন্য ধন্যবাদ প্রথম আলোকে আপনার একদিন সফল হবে না যা গরিবের দোয়ায়,0,0,0,1,0,0,0
38324,আপনাদের হায়ৎদারাছ করুক আলহামদুলিল্লাহ,0,0,0,1,0,0,0
38328,"মহৎ কাজ ভাইয়া,",0,0,0,1,0,0,0
38329,মিরপুর এর কোন জায়গা তে বসেন,0,0,0,1,0,0,0
38330,মাশাল্লাহ,0,0,0,1,0,0,0
38331,"আল্লাহ তায়ালা সবাইকে মঙ্গল করুন ,আমিন",0,0,0,1,0,0,0
38332,খুব সুন্দর লাগলো দেখে মনটা ভরে গেল,0,0,0,1,0,0,0
38333,হে আল্লাহ এই মহৎ কাজে যেনো কোনো অসাধুর হাত না পরে।,0,0,0,1,0,0,0
38334,আপনারা আছেন বলেই মানুষ বেঁচে আছে এখনো।,0,0,0,1,0,0,0
38335,আলহামদুলিল্লাহ্‌! দারুণ উদ্যোগ,0,0,0,1,0,0,0
38338,ভালোবাসা নিরন্তর,0,0,0,1,0,0,0
38339,ভালো লাগলো সত্যিই,0,0,0,1,0,0,0
38340,আল্লাহর দুনিয়া এখনো ভাল মানুষ আছে,0,0,0,1,0,0,0
38341,মাশাআল্লাহ আলহামদুলিল্লাহ ভালো লাগলো দেখি,0,0,0,1,0,0,0
38342,নাটকের নাই শেয যার নাম বাংলাদেশ,0,1,0,0,0,0,0
38343,আল্লাহ আমাদের উত্তম রিজিক দান করুন,0,0,0,1,0,0,0
38344,ভাই এটা কোন দেশে,0,1,0,0,0,0,0
38345,আললহামদুলিলাহ,0,0,0,1,0,0,0
38346,ধন্যবাদ ভাই আপনাদেরকে,0,0,0,1,0,0,0
38347,দ্রব্যমূল্যের উর্ধ্বগতিতে তাদের এটা এক অসাধারণ উদ্যোগ,0,0,0,1,0,0,0
38348,আমাদের চট্টগ্রাম কখন দিবেন এরকম,0,0,0,1,0,0,0
38350,সুন্দর লাগছে গরিব বাচুক,0,0,0,1,0,0,0
38351,উওম,0,0,0,1,0,0,0
38352,স্যালুট উদ্যোক্তাদের,0,0,0,1,0,0,0
38354,"হে আল্লাহ সবাইকে রহমত করুন,, আমিন,,,,",0,0,0,1,0,0,0
38355,নৈতিক উদ্যোগ।,0,0,0,1,0,0,0
38356,যাদের অর্থ আছে তাদের উচিত প্রয়োজনে এদেরকে সাপোর্ট দেয়া,0,0,0,1,0,0,0
38357,আলহামদুলিল্লাহ্‌,0,0,0,1,0,0,0
38358,প্রশংসনীয় কাজ। কতজন তো টাকার পাহাড় নিয়ে বসে আছে তাদের দেখে শিখতে পারে না?,0,0,0,1,0,0,0
38359,মাসাললা,0,0,0,1,0,0,0
38360,জয় হোক মানবতার,0,0,0,1,0,0,0
38361,স্যালুট জানাই আপনাদের,0,0,0,1,0,0,0
38362,মাশা আললাহ,0,0,0,1,0,0,0
38363,"আল্লাহ আপনাদের এই দানকে কবুল করুক।
টাকা থাকলেও সবার মন থাকেনা, এটা একটা মহৎ উদ্যোগ।",0,0,0,1,0,0,0
38364,এইটা কোন জায়গায়,0,0,0,1,0,0,0
38366,"খুব ভালো উদ্দেগ, অসাধু ব্যবসায়ীদের জন্য নিরব প্রতিবাদ।",0,0,0,1,0,0,0
38367,অনেক ভালো উদ্যোগ,0,0,0,1,0,0,0
38369,সরকারের এদের কাছে থেকে শিক্ষা নেওয়া উচিত।,0,1,0,1,0,0,0
38370,আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ,0,0,0,1,0,0,0
38376,এমন যদি হতো,0,0,0,1,0,0,0
38377,সত্যি অসাধারণ উদ্যোগ,0,0,0,1,0,0,0
38378,ভালো নিউজ,0,0,0,1,0,0,0
38379,মাশাআল্লাহ কিন্তু এটা যদি সব জেলায় জেলায় করা যেতো তাহলেতো ভালো হতো আরো,0,0,0,1,0,0,0
38381,"জয় হউক মানবতার।
বিদ্যানন্দ টিমকে অফুরান শ্রদ্ধা",0,0,0,1,0,0,0
38382,এত অন্ধকারে এক টুকরো আলোর ঝলকানি !,0,0,0,1,0,0,0
38383,কতদিনের জন্য এ উদ্যোগ।,0,0,0,1,0,0,0
38384,ভালো লাগলো....,0,0,0,1,0,0,0
38385,"দুই/একদিনের হিসাব করলে হবে না। ৩৬৫ দিনের হিসাব করতে হবে।
তবে উদ্যোগ প্রশংসা পাওয়ার যোগ্য।",0,0,0,1,0,0,0
38386,জাযাকাল্লাহু খাইরান,0,0,0,1,0,0,0
38387,দোস্ত তুমি এরকম একটা উদ্যোগ নাও,0,0,0,1,0,0,0
38388,এভাবে মোট কতজন কে দেয়া হয়! কারন সেখানে কোন লোকজনের ভিড় নেই।,0,0,0,1,0,0,0
38389,অনেক ভালো লাগলো।,0,0,0,1,0,0,0
38390,সংগ্রামী শুভেচ্ছা,0,0,0,1,0,0,0
38391,এটা কোন যায়গায়,0,0,0,1,0,0,0
38392,দোয়া রইলো আপনাদের জন্য,0,0,0,1,0,0,0
38393,"""চমতকার উদ্যোগ ।",0,0,0,1,0,0,0
38394,"আলহামদুলিল্লাহ
জয় বাংলা",0,0,0,1,0,0,0
38395,উদ্দেশ্য সফল হোক এই কামনাই করি।,0,0,0,1,0,0,0
38397,ধন্যবাদ জানাই কিন্তু এভাবে কয়দিন মানুষ দেখানো নাতো,0,1,0,1,0,0,0
38398,অসাধারণ ।,0,0,0,1,0,0,0
38399,ধন্যবাদ সবাইকে ভাল লাগলো আপনার কাজ,0,0,0,1,0,0,0
38400,এটা বাংলাদেশের নতুন চমক,0,0,0,1,0,0,0
38402,অসাধারন উদ্যক,0,0,0,1,0,0,0
38404,"সময়ের সাথে ঘা ঘেঁষে বলতে হয় মহৎ উদ্যোগ, বাংলাদেশ সবই সম্ভব।",0,0,0,1,0,0,0
38405,"কত ভাল ও সুন্দর পরিবেশ।
যদি এমন কিছু সংগঠন তাকথ তাহলে দেশে অনেক টা শান্তি ফিরে আসত",0,0,0,1,0,0,0
38406,হোক মানবতার,0,0,0,1,0,0,0
38407,আল্লাহ তওফিক দিলে ইনশাল্লাহ আমিও এই মহান উদ্যোগের পাসে থাকবো।,0,0,0,1,0,0,0
38408,আল্লাহ উনাকে ভালো রেখো।,0,0,0,1,0,0,0
38409,এই উদ্যোগ কারীর উপর মহান আল্লাহ রাজি খুশি থাকুন,0,0,0,1,0,0,0
38412,নিউজ টা দেখে মন ভরে গেলো,0,0,0,1,0,0,0
38413,মহৎ উদ্যোগ ভালো লাগলো,0,0,0,1,0,0,0
38414,মানবতার প্রকৃত উদাহরণ,0,0,0,1,0,0,0
38416,সুন্দর,0,0,0,1,0,0,0
38417,মাশা আল্লাহ আপনাকে হেদায়েত করুক,0,0,0,1,0,0,0
38418,হাই মাশাল্লাহ,0,0,0,1,0,0,0
38419,এই দয়াময় মানুষ টালে আল্লাহ তুমি কবুল করে নিও,0,0,0,1,0,0,0
38421,সরকার পারলে করতে পারে এইরকম করবেনা,0,0,0,1,0,0,0
38422,"আপনাদের এই মহৎ উদ্যোগ যুগ যুগ বেচে থাকুক, আল্লাহর রহমত বর্ষিত হোক আপনাদের উপর।
আমিন।",0,0,0,1,0,0,0
38423,আল্লাহ তাআ'লা যেন আরো রিযিক বারিয়ে দেন,0,0,0,1,0,0,0
38424,অনেক অনেক ধন্যবাদ আপনাদের মনের আশা আল্লাহ পূন করুন আমিন,0,0,0,1,0,0,0
38425,আলহামদুলিল্লাহ তাও আবার ঢাকার মধ্যে,0,0,0,1,0,0,0
38426,মনুষ জান্নাত পাবার,0,0,0,1,0,0,0
38427,মহৎকর্ম,0,0,0,1,0,0,0
38428,আলহামদুলিল্লাহ শুভ হোক আপনারা উদ্যোগ ।,0,0,0,1,0,0,0
38429,মহৎ উদ্যোগ,0,0,0,1,0,0,0
38430,"শুভ কামনা রইলো,,,,",0,0,0,1,0,0,0
38431,এমন হাজারও দাতার দরকার,0,0,0,1,0,0,0
41346,"আমাদের কথা নাই বললাম, বাড়ানোর আগে একবারও ঐ লোকগুলোর কথা মাথায় আসলো না যারা দিন এনে দিন খায় তারা কি করে ব্যবস্থা করবে",1,0,0,0,0,1,0
